tm,stability,entry,proteinname
61.36630933,Medium,P61353,60S ribosomal protein L27
61.89811425,Medium,P62750,60S ribosomal protein L23a
40.84396342,Unstable,P50914,60S ribosomal protein L14 (CAG-ISL 7)
53.79356308,Medium,P30050,60S ribosomal protein L12
58.85753168,Medium,A6QRI9,60S ribosomal protein L10 (Fragment)
59.56611922,Medium,P10809,"60 kDa heat shock protein, mitochondrial (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)"
41.42526912,Unstable,O95336,6-phosphogluconolactonase (6PGL) (EC 3.1.1.31)
62.50463377,Medium,Q5TFE4,5'-nucleotidase domain-containing protein 1 (EC 3.1.3.-)
61.91320943,Medium,Q9H0D6,5'-3' exoribonuclease 2 (EC 3.1.13.-) (DHM1-like protein) (DHP protein)
60.06527649,Medium,C9J9K3,40S ribosomal protein SA (Fragment)
60.77525747,Medium,B5MCT8,"40S ribosomal protein S9 (Ribosomal protein S9, isoform CRA_c)"
63.6717667,Medium,Q5JR95,40S ribosomal protein S8
55.12500083,Medium,P62753,40S ribosomal protein S6 (Phosphoprotein NP33)
60.94271906,Medium,P23396,40S ribosomal protein S3 (EC 4.2.99.18)
45.42842341,Unstable,P62857,40S ribosomal protein S28
44.93987048,Unstable,Q8WVC2,40S ribosomal protein S21
60.29012726,Medium,P60866,40S ribosomal protein S20
57.35095055,Medium,H0YEN5,40S ribosomal protein S2 (Fragment)
61.71985852,Medium,P62277,40S ribosomal protein S13
51.70069487,Medium,P25398,40S ribosomal protein S12
59.4628581,Medium,P46783,40S ribosomal protein S10
58.98137434,Medium,P49189,"4-trimethylaminobutyraldehyde dehydrogenase (TMABADH) (EC 1.2.1.47) (Aldehyde dehydrogenase E3 isozyme) (Aldehyde dehydrogenase family 9 member A1) (EC 1.2.1.3) (Gamma-aminobutyraldehyde dehydrogenase) (EC 1.2.1.19) (R-aminobutyraldehyde dehydrogenase) [Cleaved into: 4-trimethylaminobutyraldehyde dehydrogenase, N-terminally processed]"
43.08026861,Unstable,Q96IR7,4-hydroxyphenylpyruvate dioxygenase-like protein (EC 1.13.-.-) (Glyoxalase domain-containing protein 1)
59.11578564,Medium,Q8N5N7,"39S ribosomal protein L50, mitochondrial (L50mt) (MRP-L50)"
60.88439206,Medium,Q13405,"39S ribosomal protein L49, mitochondrial (L49mt) (MRP-L49) (Neighbor of FAU) (NOF) (Protein NOF1)"
57.5421176,Medium,Q9BRJ2,"39S ribosomal protein L45, mitochondrial (L45mt) (MRP-L45)"
69.5934739,Stable,Q9NQ50,"39S ribosomal protein L40, mitochondrial (L40mt) (MRP-L40) (Nuclear localization signal-containing protein deleted in velocardiofacial syndrome) (Up-regulated in metastasis)"
60.01324724,Medium,P49406,"39S ribosomal protein L19, mitochondrial (L19mt) (MRP-L19) (39S ribosomal protein L15, mitochondrial) (L15mt) (MRP-L15)"
48.00079355,Medium,P52815,"39S ribosomal protein L12, mitochondrial (L12mt) (MRP-L12) (5c5-2)"
58.94208502,Medium,C9JQQ2,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial (Fragment)"
63.05515572,Medium,P42765,"3-ketoacyl-CoA thiolase, mitochondrial (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase) (Mitochondrial 3-oxoacyl-CoA thiolase) (T1)"
61.94470771,Medium,B1AK13,"3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (Hydroxymethylglutaricaciduria), isoform CRA_b (cDNA FLJ16378 fis, clone TKIDN2016399, highly similar to Hydroxymethylglutaryl-CoA lyase, mitochondrial (EC 4.1.3.4))"
58.78878204,Medium,P31937,"3-hydroxyisobutyrate dehydrogenase, mitochondrial (HIBADH) (EC 1.1.1.31)"
60.57203923,Medium,Q99714,3-hydroxyacyl-CoA dehydrogenase type-2 (EC 1.1.1.35) (17-beta-hydroxysteroid dehydrogenase 10) (17-beta-HSD 10) (EC 1.1.1.51) (3-hydroxy-2-methylbutyryl-CoA dehydrogenase) (EC 1.1.1.178) (3-hydroxyacyl-CoA dehydrogenase type II) (Endoplasmic reticulum-associated amyloid beta-peptide-binding protein) (Mitochondrial ribonuclease P protein 2) (Mitochondrial RNase P protein 2) (Short chain dehydrogenase/reductase family 5C member 1) (Short-chain type dehydrogenase/reductase XH98G2) (Type II HADH)
58.95430847,Medium,P82909,"28S ribosomal protein S36, mitochondrial (MRP-S36) (S36mt)"
65.54026483,Stable,P51398,"28S ribosomal protein S29, mitochondrial (MRP-S29) (S29mt) (Death-associated protein 3) (DAP-3) (Ionizing radiation resistance conferring protein)"
53.73837115,Medium,Q16401,26S proteasome non-ATPase regulatory subunit 5 (26S protease subunit S5 basic) (26S proteasome subunit S5B)
62.14474003,Medium,O43242,26S proteasome non-ATPase regulatory subunit 3 (26S proteasome regulatory subunit RPN3) (26S proteasome regulatory subunit S3) (Proteasome subunit p58)
56.07279296,Medium,Q13200,26S proteasome non-ATPase regulatory subunit 2 (26S proteasome regulatory subunit RPN1) (26S proteasome regulatory subunit S2) (26S proteasome subunit p97) (Protein 55.11) (Tumor necrosis factor type 1 receptor-associated protein 2)
59.40051245,Medium,O00232,26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55)
60.16596102,Medium,O00231,26S proteasome non-ATPase regulatory subunit 11 (26S proteasome regulatory subunit RPN6) (26S proteasome regulatory subunit S9) (26S proteasome regulatory subunit p44.5)
64.4173609,Medium,B1AJY7,26S proteasome non-ATPase regulatory subunit 10
60.77293377,Medium,Q99460,26S proteasome non-ATPase regulatory subunit 1 (26S proteasome regulatory subunit RPN2) (26S proteasome regulatory subunit S1) (26S proteasome subunit p112)
65.92597694,Stable,P62195,26S protease regulatory subunit 8 (26S proteasome AAA-ATPase subunit RPT6) (Proteasome 26S subunit ATPase 5) (Proteasome subunit p45) (Thyroid hormone receptor-interacting protein 1) (TRIP1) (p45/SUG)
64.67226415,Stable,P35998,26S protease regulatory subunit 7 (26S proteasome AAA-ATPase subunit RPT1) (Proteasome 26S subunit ATPase 2) (Protein MSS1)
61.0209848,Medium,P43686,26S protease regulatory subunit 6B (26S proteasome AAA-ATPase subunit RPT3) (MB67-interacting protein) (MIP224) (Proteasome 26S subunit ATPase 4) (Tat-binding protein 7) (TBP-7)
59.19683541,Medium,P62191,26S protease regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)
58.02514555,Medium,P63104,14-3-3 protein zeta/delta (Protein kinase C inhibitor protein 1) (KCIP-1)
55.96910808,Medium,P31947,14-3-3 protein sigma (Epithelial cell marker protein 1) (Stratifin)
46.05526114,Unstable,P61981,"14-3-3 protein gamma (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein gamma, N-terminally processed]"
51.871281,Medium,Q04917,14-3-3 protein eta (Protein AS1)
58.64630906,Medium,P62258,14-3-3 protein epsilon (14-3-3E)
48.39329274,Medium,P31946,"14-3-3 protein beta/alpha (Protein 1054) (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein beta/alpha, N-terminally processed]"
59.86669371,Medium,Q15029,"116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (SNU114 homolog) (hSNU114) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
66.48180766,Stable,P61604,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10) (Early-pregnancy factor) (EPF)"
43.53203426,Unstable,Q9BV57,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54) (Acireductone dioxygenase (Fe(2+)-requiring)) (ARD) (Fe-ARD) (Membrane-type 1 matrix metalloproteinase cytoplasmic tail-binding protein 1) (MTCBP-1) (Submergence-induced protein-like factor) (Sip-L)"
